ID,Post,Label
3272,Iceland Mandates Mental Health Warnings on All Bibles?,FALSE
3273,Is Chick-fil-A Giving Away Its Food Free for a Year?,Mixture
3274,Police Arrest Mandalay Security Guard Jesus Compos As Second Shooter in Las Vegas Massacre?,FALSE
3275,Miley Cyrus Death Hoax,FALSE
3276,Did 59 People Die After Pastor Gave Them Dettol To Drink To Prevent Coronavirus?,FALSE
3277,Are Discolored Bananas Infected with HIV?,FALSE
3278,Spacesuit Envy,Mixture
3279,Daughter Fertilizes Own Eggs with Sperm of Deceased Father,FALSE
3280,Did Trump Say 'I Don't Care How Sick You Are ... Get Out and Vote'?,FALSE
3281,President Obama Changes Oath of Allegiance,Mixture
3282,Adolf Hitler Never Used Chemical Weapons?,FALSE
3283,Will an Asteroid Hit Earth in April 2020?,FALSE
3284,Did Women in Ancient Rome Drink Turpentine So Their Urine Would Smell Like Roses?,Mixture
3285,Airline Ticket Giveaway Scam,FALSE
3286,Did Cassidy Boon Sue Her Rescuer for Rape?,FALSE
3287,Did Iranian Olympic Coverage Censor Images of Female Athletes?,FALSE
3288,Did Sea Foam Fill Streets in Spain?,TRUE
3289,Tens of Thousands of Fraudulent Clinton Votes Found in Ohio Warehouse,FALSE
3290,Is This Roger Stone and Proud Boys Flashing a White Power Symbol?,TRUE
3291,Is This Picture of the Sun and Full Moon Between Two Trees Real?,FALSE
3292,Did Virginia Police Kill a Three-Year-Old Child During a Shootout?,FALSE
3293,Did Democrats Really Do All of This?,Mixture
3294,Should You Save Baby Teeth for Stem Cells?,Mixture
3295,Donald Trump Signs Executive Order Cancelling Saturday Night Live?,FALSE
3296,Black Homeless Woman Says Trump Allowed Her to Live in Trump Tower Rent Free,FALSE
3297,"Always a Bridesmaid, Never a Bride",TRUE
3298,Is This McDonald's COVID-19 Sign Real?,TRUE
3299,Child Abducts Penguin in Backpack?,FALSE
3300,Monica Lewinsky Found Dead?,FALSE
3301,UN Backs Secret Obama Takeover of Police,FALSE
3302,Did the NFL Give Donald Trump a Lifetime Ban After a Disastrous Lawsuit?,Mixture
3303,Did White House Press Secretary Call COVID-19 Guidelines ëOrwellianí?,TRUE
3304,"Did the Bureau of Land Management Vote to Slaughter 44,000 Wild Horses?",Mixture
3305,Muslim Beats Boy for Having Blue Eyes?,FALSE
3306,Were the M-16 Rifles Used During the Vietnam War Made by Mattel?,FALSE
3307,Were Several Men Arrested for Sexually Assaulting a Crocodile?,FALSE
3308,House Democrats Strike to Implement Sharia Law,FALSE
3309,"Did the Bureau of Land Management Vote to Slaughter 44,000 Wild Horses?",Mixture
3310,Is California Separating Children from Parents Who Have COVID-19?,FALSE
3311,Is US Army Sending Texts About a Military Draft?,FALSE
3312,Amelia Bassano: The True Shakespeare?,FALSE
3313,Is Corona the Patron Saint of Plagues?,FALSE
3314,"Can Drivers in Canada Be Fined $1,500 If a Passenger Uses a Cellphone?",FALSE
3315,Selective Gasoline Boycott,FALSE
3316,28-Ft. Florida Alligator Photograph,FALSE
3317,Is This Story About Ryan Gosling Losing an Adopted Child Real?,FALSE
3318,Did Kenosha Police Give Water to Teen Later Charged With Double Homicide?,TRUE
3319,Jill Stein Caught Embezzling Recount Funds for Marijuana Dinner Party,FALSE
3320,Is the Pacu a Testicle-Biting Fish?,Mixture
3321,Does Watching Horror Movies Reduce Risk of Obesity?,Mixture
3322,Is This Beyonce and Jay-Z Holding Their Twin Babies?,FALSE
3323,Malia Obama Busted Buying 6 Pounds of Marijuana in Chicago?,FALSE
3324,Mexico-Guatemala Border Wall,FALSE
3325,Katy Perry Reveals Penchant for Cannibalism?,FALSE
3326,Does Pfizer 'Page 132' Warn Against Unprotected Sex After COVID-19 Vaccine?,FALSE
3327,Did Buzz Aldrin Say Not Punching Donald Trump Was His Greatest Achievement?,FALSE
3328,Major Highway Accident After Man Stops in Middle of Highway to Catch Pikachu!,FALSE
3329,Genpets,FALSE
3330,Montreal Bans Pit Bulls,Mixture
3331,Paul Ryan Endorsed Antifa?,FALSE
3332,Wisconsin Clerk Blocks Campus Voting Because Students Lean Democratic?,FALSE
3333,Did Trump Say This About the COVID-19 Pandemic?,TRUE
3334,Sugar in the Gas Tank,FALSE
3335,Ted Cruz: I Will Endorse Donald Trump for President If He Makes Masturbation Illegal,FALSE
3336,Did Scientists Recreate a Tyrannosaurus Rex Embryo from Chicken DNA?,FALSE
3337,Is This a Photo of a 6-Year-Old Coal Miner?,FALSE
3338,Police Union Cancels Trump Endorsement,FALSE
3339,Did Bill Gates Brief the CIA in 2005 About a Mind-Altering Vaccine?,FALSE
3340,Will Eating Bananas Prevent Coronavirus Infection?,FALSE
3341,Charleston Church Shooter Dylann Roof Was Raped in His Cell,FALSE
3342,Did Nike Cut Ties with the Dallas Cowboys Over National Anthem Protests?,FALSE
3343,Joyce Meyer Dead at 73,FALSE
3344,Hurricane Hermine Waterspout in North Carolina,FALSE
3345,ABC News Poll Shows Trump with Wide Lead on Clinton,FALSE
3346,Have Standing Rock Protesters Been Sprayed with Chemicals From Crop Duster Planes?,FALSE
3347,Hillary Clinton Supporter Stands on American Flag,FALSE
3348,Police Chief Warns of Fentanyl Overdose Risk from Residue on Shopping Carts?,FALSE
3349,Did President Trump Assist Rescuers in Pulling Hurricane Victims from Floodwaters?,FALSE
3350,Is Walmart Playing In-Store Audio Supporting BLM?,FALSE
3351,Is This Steve Bannon with a Bloody Lip?,FALSE
3352,Has Poland Banned the Building of Mosques?,FALSE
3353,"Pope Francis Shocks World, Endorses Donald Trump for President",FALSE
3354,Did a Photo Show iPads Used for Virtual End-of-Life Visits Due to COVID-19?,Mixture
3355,Did a Couple Find Out They Were Biological Twins During IVF Treatment?,FALSE
3356,Were COVID-19 Detention Camps Proposed in New York Legislation?,Mixture
3357,Does Bill Clinton Have an Illegitimate Son Named Danney Williams?,Mixture
3358,Did a Walmart Customer Find a Dead Baby in a Discount DVD Bin?,FALSE
3359,Voted Early for Hillary Clinton? Want to Change Your Mind?,Mixture
3360,Did Biden Say Minorities Don't Know How To Register Online for Vaccines?,Mixture
3361,"Did Trump Win 3,084 of 3,141 Counties in 2016, While Clinton Won Only 57?",FALSE
3362,Does This Photograph Show Obama Riding the Subway Next to an Open-Mouthed Sleeping Man?,FALSE
3363,Irena Sendler,Mixture
3364,Did an Oregon Man Get a Prison Sentence for Collecting Rainwater on His Own Property?,Mixture
3365,Did This Nobel Prize Winner Say COVID-19 Was Created in a Lab?,TRUE
3366,"Do Sulfur Emissions from Wuhan, China, Point to Mass Cremation of Coronavirus Victims?",FALSE
3367,Will US COVID-19 Deaths Be Double the Number of US Vietnam War Deaths by Fall 2020?,Mixture
3368,Famous Baby Giraffe Passes Away Only a Month After Birth?,FALSE
3369,Donald Trump Buys Children,FALSE
3370,Did Facebook Allow a Pro-Pedophilia Ad to Run?,FALSE
3371,Did Giuliani Correctly Tweet That Wuhan Lab Got $3.7M from US in 2017?,Mixture
3372,Image of Donald Trump with No Wig or Makeup,FALSE
3373,Donald Trump Compared Prep School to Military Service?,Mixture
3374,Did the Internet Go Dark in D.C. During White House Protests?,FALSE
3375,Russia Has Amassed Troops to Surround the U.S. Borders,FALSE
3376,Did Melania Trump Steal Her United Nations Speech from Michelle Obama?,FALSE
3377,"Were 10,000 Camels Scheduled to Be Killed in Australia Amid Water Shortages?",TRUE
3378,Colin Kaepernick Wears Fidel Castro T-Shirt at Press Conference,TRUE
3379,Was the Russian Sleep Experiment Real?,FALSE
3380,Did the US Surgeon General Recommend the Public Not Wear Masks?,Mixture
3381,Were Tennessee Schoolchildren Forced to Bow Down to Allah?,FALSE
3382,Was the Identity of a Baseball-Stealing Woman Revealed?,FALSE
3383,Is Hobby Lobby Closing All Their Stores?,FALSE
3384,National Defense Authorization Act,Mixture
3385,U.S. Announces Plans to Ban Pokemon Go Permanently,FALSE
3386,Crisis Actors Uncovered?,FALSE
3387,Mylan CEO Donated Money to the Clinton Foundation?,Mixture
3388,Did Biden Make This Statement About Democracy During a Pandemic?,TRUE
3389,Obama Did Not Wear Shutter Shades After 2016 SOTU,Mixture
3390,Did Sen. Collins Say This About Trump?,FALSE
3391,Do Menstrual Cycles Synchronize When Women Live Together?,Mixture
3392,Does FEMA Use Waffle House Closures to Determine How Bad a Disaster Is?,Mixture
3393,Did German Baker Make Syringe-Shaped Cakes to Celebrate COVID Vaccines?,TRUE
3394,Did the Army Football Team Kneel in Protest During the National Anthem?,FALSE
3395,Were Bees Added to the Endangered Species List?,Mixture
3396,Should You Open Windows During a Hurricane?,FALSE
3397,Was This Letter Written by F. Scott Fitzgerald in Quarantine?,FALSE
3398,Japan Keeps Islam at Bay?,FALSE
3399,Is Facebook Banning Posts Using the Hashtag #SavetheChildren?,Mixture
3400,Betty White Death Hoax,FALSE
3401,Cubs Fan Steve Bartman Wins $3.7 Million from 9-Year-Old Bet on Cubs,FALSE
3402,Does Video Show Bernie Supporters Unable to Identify One Country on a Map?,FALSE
3403,Did 85 Babies Under Age 1 Test Positive for COVID-19 in Single Texas County?,Mixture
3404,Man Burns to Death Rescuing Dog from Hot Springs,TRUE
3405,Michelle Obama Plagiarized Her 2008 DNC Speech from Stephen R. Covey,FALSE
3406,Did an Oregon County Say Only White People Must Wear COVID-19 Masks?,Mixture
3407,Did Former U.S. Rep. Trey Gowdy Suggest COVID-19 Was a Conspiracy Against Trump?,FALSE
3408,Would the New Way Forward Act Protect Criminals from Deportation?,Mixture
3409,Were Minions Inspired by Young Nazi Poison Gas Test Subjects?,FALSE
3410,Is Clinton-Owned Medical Supply Price Gouging During COVID-19 Pandemic?,FALSE
3411,France Announces It Will Use Guillotines on Terrorists,FALSE
3412,Obama Declares His Family Will Move to Canada If Trump Is Elected,FALSE
3413,Obama Signs Executive Order Requiring Loser of Presidential Election to Leave Country?,FALSE
3414,Did Louis Farrakhan Renounce Islam and Convert to Christianity?,FALSE
3415,Is the Green Party on the Ballot in All 50 States?,TRUE
3416,Does This Photo Show a Real Storm Over Paris?,FALSE
3417,The Tragic Life Experiences of Dallas Police Chief David Brown,TRUE
3418,Did Barack Obama Attach an Ominous Message to a Letter He Wrote to Donald Trump?,FALSE
3419,Did a Car Run Over Trump Protesters on a Highway?,Mixture
3420,Does the Satanic Temple Want to Establish After School Satan Clubs?,Mixture
3421,The Origins of Memorial Day,Mixture
3422,Did the FDA Admit That 70% of U.S. Chickens Contain Arsenic?,Mixture
3423,Is This a Text from an NHS Worker?,FALSE
3424,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?",FALSE
3425,Intelligence Is Inherited Only from Your Mother?,Mixture
3426,Did Walmart Introduce a Staggered Shopping Schedule?,FALSE
3427,Did Maxine Waters Use a Picture of the Tide Receding as Proof of Climate Change?,FALSE
3428,Is this a Photograph of a Black Lion?,FALSE
3429,Did Trump Tweet 'My Blood IS the Vaccine'?,FALSE
3430,Did Scientists Recreate a Tyrannosaurus Rex Embryo from Chicken DNA?,FALSE
3431,Did 4 of the 'Deadliest Days in American History' Occur in December 2020?,Mixture
3432,4-Year-Old Boy Accused of Hacking FBI Database,FALSE
3433,Is Olive Garden Going Out of Business?,FALSE
3434,Is it Impossible to Cancel Recurring Donations to the Trump Campaign?,Mixture
3435,Hillary Clinton Used Hand Signals to Rig Debate?,FALSE
3436,Did a Video Show a Fox Suckling Koalas Orphaned by Australia Fires?,FALSE
3437,Did the News Media Fake Photos of Jacksonville Beaches?,FALSE
3438,Was a Veterans Day Tribute at Lambeau Field Not Aired by ESPN?,TRUE
3439,Did Millions of Anti-Maskers and QAnon Supporters March in Germany?,FALSE
3440,Alton Sterling Killed by Trump Supporter Robert Kinnison,FALSE
3441,Did a U.S. Navy Ship Display This Crude Message Overhead to Iran?,FALSE
3442,Did a Black Teen Request to Be Tried As a White Man?,FALSE
3443,Las Vegas Shooter Died in 2013?,FALSE
3444,Black Lives Matter Protesters Beat Homeless Veteran,FALSE
3445,Did 'Head of Pfizer Research' Say COVID-19 Vaccine 'Is Female Sterilization'?,FALSE
3446,An Ode to America,TRUE
3447,Confederacy of Fools,FALSE
3448,Last Words,FALSE
3449,Did a Man in Montana Catch a Three-Foot Long Grasshopper?,FALSE
3450,Did Teen Activist Greta Thunberg Tell China to Stop Using Chopsticks?,FALSE
3451,Did Dr. Fauci Say NIH Was Told To Cancel Grant for Coronavirus Emergence Research?,TRUE
3452,Did a Home Depot Manager Refuse to Provide a Veterans Discount?,Mixture
3453,"Mark Zuckerberg Removing Clinton, Trump Pages for Facebook Likes",FALSE
3454,Large Cell Phone Purchase Rumor,Mixture
3455,"Did Donald Trump Joke Around, Fail to Salute the Flag During a Military Ceremony?",Mixture
3456,Did 4 COVID-19 Vaccine Trial Patients Develop Bell's Palsy?,Mixture
3457,Ronda Rousey Death Hoax,FALSE
3458,Handy Excuses for Nixon Backers?,TRUE
3459,Did CDC Report ëMajorityí of People Who Contracted COVID-19 Wore Masks?,Mixture
3460,Facebook Check-In at Standing Rock,Mixture
3461,23 States Agree to Implement Gun Control Law Banning Hollow Point Ammunition,FALSE
3462,Black Lives Matter Protesters Beat Homeless Veteran,FALSE
3463,"Did Donald Trump Bankrupt a Golf Course, Leaving Puerto Rico with $33 Million in Debt?",Mixture
3464,Does an 1866 Court Case Bar States from Enforcing Social-Distancing Regulations?,FALSE
3465,Channel 1,FALSE
3466,Is Expired Cake Mix Dangerous?,Mixture
3467,Newt Gingrich Tweeted About San Bernardino Attack in November,FALSE
3468,Peotone High School Bans U.S. Flags,FALSE
3469,Video Emerges Showing Obama Flaunting Erection to Female Staffers?,Mixture
3470,United States to Reverse Ban on Wildlife Trophies?,TRUE
3471,Will Sipping Water Every 15 Minutes Prevent a Coronavirus Infection?,FALSE
3472,Was 'Born Basic Anti-Bac' Hand Sanitizer Recalled in the US?,Mixture
3473,Hillary Clinton Death Hoax,FALSE
3474,Mugshots of Antifa Members Arrested at Charlottesville?,FALSE
3475,Has Italy Stopped Treating the Elderly in the COVID-19 Pandemic?,Mixture
3476,Third Apple Co-Founder Sold Share Now Worth Billions for $800,TRUE
3477,Was Barack Obama President During Hurricane Katrina?,FALSE
3478,Man Dressed as Clown Shot; Condition Critical,FALSE
3479,Did Leland Melvin Pen an Open Letter to Donald Trump?,TRUE
3480,"21 Dead, Many Injured in Ontario",FALSE
3481,Trump Gets a Spray Tan Before Appearing on Television?,FALSE
3482,American Legislator Wants Canadians Banned from Driving in USA,FALSE
3483,Was a Crowd Hire Company Involved in Protests Against a White Supremacist Rally?,Mixture
3484,Kitty Werthmann,Mixture
3485,Were U.S. Students Forced to Praise Allah?,FALSE
3486,Prayers for Dakota,Mixture
3487,$42.4 Billion Consumer Rebate Program,Mixture
3488,Walter Reed Bible Ban,Mixture
3489,Is 'COV-19' Inscribed on This Piece of 5G Equipment?,FALSE
3490,Giant Pythons Discovered in Salt Creek in Brown and Monroe County Indiana?,FALSE
3491,Striped Icebergs in Lake Michigan?,FALSE
3492,Is This a Video of the Vote for the Homeland Terrorism Preparedness Bill?,FALSE
3493,Is Corona the Patron Saint of Plagues?,FALSE
3494,23 States Agree to Implement Gun Control Law Banning Hollow Point Ammunition,FALSE
3495,Is Trump Spending More Taxpayer Dollars on Personal Travel than Obama Did?,Mixture
3496,"Chelsea Clinton Made $900,000 Working for Her Parents",FALSE
3497,Is This a Photograph of a Rare Marbled Fuark?,FALSE
3498,Female Serial Killer is the Daughter of a United States Senator?,FALSE
3499,Dry Drowning,Mixture
3500,Uniformed Police Officers Banned From the Democratic National Convention,FALSE
3501,What If Only Taxpayers Voted?,FALSE
3502,Rope-a-Dope Deer,FALSE
3503,Extraterrestrial Contact Law,FALSE
3504,Wreaths at Arlington Cemetery,TRUE
3505,Guam Reaches the Tipping Point?,TRUE
3506,Did Anthony Scaramucci Post a Sexually Explicit Tweet in 2009?,FALSE
3507,Did Marilyn Monroe Have an IQ of 168?,Mixture
3508,"Melania Trump, Ivanka Trump Wearing Transparent Shirts",FALSE
3509,Are These Real Female Bodybuilders?,FALSE
3510,Do Scented Candles Cause Cancer?,Mixture
3511,Recalled Tampons Result in Bloody Exodus of Ants from Body,FALSE
3512,BPA in Soup Cans,Mixture
3513,John Lennon Played Guitar with Che Guevara?,FALSE
3514,Christian-Owned Airlines Change Wing Light Colors to Celebrate Christmas?,FALSE
3515,Did Barry Wilmore See a Fellow Astronaut Outside the Space Station?,FALSE
3516,Has Crossbreeding Humans with Animals Been Approved in the United States?,Mixture
3517,Did Trump Send a Letter With a Hidden Insult to Pelosi?,FALSE
3518,Did Bernie Sanders Leave the Democratic Party?,Mixture
3519,Burglars Return Stolen Computers to Rape Crisis Center,TRUE
3520,Oregon Elementary School Bans Pledge of Allegiance,FALSE
3521,Did Millions of Canceled Cellphones Reveal Unreported Coronavirus Deaths in China?,Mixture
3522,Were 9/11 and WWII Memorials Vandalized During Protests?,FALSE
3523,Did the EPA Cause the Animas River Spill?,TRUE
3524,Did Chicago Code Blue FB Page Post a Meme Mocking Jacob Blake?,TRUE
3525,Was Dustin Diamond Charged with Murder After a Stabbing Victim Died?,FALSE
3526,Did National Geographic Purchase Footage of Destructive Tornadoes for $1 Million?,FALSE
3527,Should You Use Wasp Spray for Self-Defense?,Mixture
3528,Barack Obama and the D-Day Monument,FALSE
3529,Recording Captures Tim Kaine Yelling at His Mistress,FALSE
3530,Did Experts and Officials Warn in 2018 US Couldn't Respond Effectively to a Pandemic?,TRUE
3531,Did Trump Ban All Travel From China at the Start of the Pandemic?,Mixture
3532,Angelina Jolie Death Hoax,FALSE
3533,"Tornado Carries Mobile Home 130 Miles, Family Inside Unharmed?",FALSE
3534,Pokemon Global Offensive,FALSE
3535,Is This Owl Having an Orgasm?,FALSE
3536,Did Former Wells Fargo CEO Say 'Some May Even Die'?,TRUE
3537,"Ginger Baker Beats Burglars Senseless, Sodomizes One With Walking Stick?",FALSE
3538,Video Emerges Showing Obama Flaunting Erection to Female Staffers?,Mixture
3539,Is Dunkin Donuts Closing Due to Bankruptcy?,FALSE
3540,In the Air Tonight,FALSE
3541,Cooking Corn on the Cob in a Cooler,Mixture
